Provider,Amount
BULSHAWI NURSING HOME LIMITED,"3,019.39"
BULSHAWI NURSING HOME LIMITED,"58,240.00"
BULSHAWI NURSING HOME LIMITED,"62,720.00"
BULSHAWI NURSING HOME LIMITED,"136,640.00"
BULSHAWI NURSING HOME LIMITED,"394,240.00"
Bulsho Healthcare Limited,"10,719.20"
Bulsho Healthcare Limited,"31,165.22"
Bulsho Healthcare Limited,"147,840.00"
Bulsho Healthcare Limited,"172,480.00"
Bulsho Healthcare Limited,"468,160.00"
Bulsho Healthcare Limited,"1,077,440.00"
BULWANI PRIVATE HOSPITAL LIMITED,"8,960.00"
BULWANI PRIVATE HOSPITAL LIMITED,"10,136.03"
BULWANI PRIVATE HOSPITAL LIMITED,"17,920.00"
BULWANI PRIVATE HOSPITAL LIMITED,"49,280.00"
BUMALA A HEALTH CENTRE,"65,015.04"
BUMALA A HEALTH CENTRE,"232,867.04"
BUMALA B HEALTH CENTRE,"7,156.17"
BUMALA B HEALTH CENTRE,"20,000.00"
BUMALA B HEALTH CENTRE,"30,000.00"
BUMALA B HEALTH CENTRE,"34,640.00"
BUMALA B HEALTH CENTRE,"39,557.61"
BUMALA B HEALTH CENTRE,"54,640.00"
BUMULA SUB COUNTY HOSPITAL,"147,040.00"
BUMULA SUB COUNTY HOSPITAL,"268,000.00"
BUMULA SUB COUNTY HOSPITAL,"532,080.00"
BUMULA SUB COUNTY HOSPITAL,"1,049,120.00"
Buna Nursing Home,"6,819.63"
Buna Nursing Home,"71,680.00"
Buna Nursing Home,"235,200.00"
Buna Nursing Home,"439,040.00"
Buna Nursing Home,"501,760.00"
Buna Sub-County Hospital,"17,058.31"
Buna Sub-County Hospital,"30,000.00"
Buna Sub-County Hospital,"90,349.17"
Buna Sub-County Hospital,"188,240.00"
Buna Sub-County Hospital,"245,440.00"
Buna Sub-County Hospital,"428,720.00"
BUNDE DISPENSARY,"3,729.06"
Bungasi Health Centre,"4,480.00"
Bungasi Health Centre,"10,000.00"
Bungasi Health Centre,"141,729.46"
Bungasi Health Centre,"180,831.18"
BUNGOMA ADORAH CLINIC,"9,057.63"
BUNGOMA ADORAH CLINIC,"18,319.50"
BUNGOMA CHILDREN\'S CLINIC LIMITED,"20,160.00"
BUNGOMA CHILDREN\'S CLINIC LIMITED,"104,160.00"
BUNGOMA CHILDREN\'S CLINIC LIMITED,"114,240.00"
BUNGOMA CHILDREN\'S CLINIC LIMITED,"127,680.00"
Bungoma County Referral Hospital,"7,761,670.00"
Bungoma County Referral Hospital,"9,306,900.00"
Bungoma County Referral Hospital,"9,396,610.00"
Bungoma County Referral Hospital,"15,930,410.00"
BUNGOMA WEMA CENTRE,"1,491.12"
BUNGOMA WEMA CENTRE,"4,417.27"
BUNGOMA WEMA CENTRE,"22,400.00"
BUNGOMA WEMA CENTRE,"67,200.00"
BUNGOMA WEMA CENTRE,"69,440.00"
BUNGOMA WEMA CENTRE,"163,520.00"
BUNGOMA WEST MEDICAL SERVICES,"638,612.00"
BUNGOMA WEST MEDICAL SERVICES,"1,285,169.50"
BUNGOMA WEST MEDICAL SERVICES,"2,643,981.50"
BUNGOMA WEST MEDICAL SERVICES,"3,848,215.00"
BUNGWET DISPENSARY,"69,196.91"
BUNGWET DISPENSARY,"100,766.90"
Bunyore Medical Clinic,"60,480.00"
Bunyore Medical Clinic,"141,120.00"
Bunyore Medical Clinic,"171,986.98"
Bunyore Medical Clinic,"195,920.00"
Bunyore Medical Clinic,"205,920.00"
Bunyore Medical Clinic,"248,165.91"
BURA SPRINGS FAMILY MEDICAL CENTRE LIMiTED,810.52
BURA SPRINGS FAMILY MEDICAL CENTRE LIMITED,903.72
BURA SPRINGS FAMILY MEDICAL CENTRE LIMITED,"4,480.00"
BURA SPRINGS FAMILY MEDICAL CENTRE LIMITED,"8,960.00"
BURA SUB-COUNTY HOSPITAL,"10,000.00"
BURA SUB-COUNTY HOSPITAL,"27,931.92"
BURA SUB-COUNTY HOSPITAL,"36,800.00"
BURA SUB-COUNTY HOSPITAL,"48,672.41"
BURA SUB-COUNTY HOSPITAL,"76,800.00"
BURA SUB-COUNTY HOSPITAL,"120,000.00"
Bura Sub-County Hospital (Garissa),"17,870.97"
Bura Sub-County Hospital (Garissa),20000
Bura Sub-County Hospital (Garissa),"30,000.00"
Bura Sub-County Hospital (Garissa),"43,680.00"
Bura Sub-County Hospital (Garissa),"94,080.00"
Bura Sub-County Hospital (Garissa),"468,596.48"
Bura Tana nursing home,"4,122.48"
Bura Tana nursing home,"64,559.89"
Bura Tana nursing home,"258,720.00"
Bura Tana nursing home,"403,200.00"
Bura Tana nursing home,"416,640.00"
Bura Tana nursing home,"890,400.00"
Burabor Dispensary,"2,906.52"
Burabor Dispensary,"10,000.00"
Burabor Dispensary,"10,824.01"
Burabor Dispensary,"20,000.00"
Burburis medical centre,"5,858.37"
Burburis medical centre,"22,400.00"
Burburis medical centre,"353,920.00"
BURDARAS HEALTH CENTRE,"1,298.06"
BURDARAS HEALTH CENTRE,"10,000.00"
BURDARAS HEALTH CENTRE,"70,000.00"
BURDARAS HEALTH CENTRE,"80,000.00"
BURDARAS HEALTH CENTRE,"261,200.00"
Burder Nursing Home,"2,106.88"
Burder Nursing Home,"7,641.47"
Burder Nursing Home,"403,200.00"
Burder Nursing Home,"515,200.00"
Burder Nursing Home,"1,068,480.00"
Burder Nursing Home,"1,438,080.00"
BURGEI DISPENSARY,"30,211.66"
BURGUBUD NURSING HOME LTD,"8,677.23"
BURGUBUD NURSING HOME LTD,"75,869.26"
BURGUBUD NURSING HOME LTD,"304,640.00"
BURGUBUD NURSING HOME LTD,"739,200.00"
BURGUBUD NURSING HOME LTD,"743,680.00"
BURGUBUD NURSING HOME LTD,"1,635,200.00"
BURMAYO DISPENSARY,"7,774.23"
BURMAYO DISPENSARY,"17,070.58"
BURMAYO DISPENSARY,"70,000.00"
BURMAYO DISPENSARY,"80,000.00"
BURMAYO DISPENSARY,"320,000.00"
BURMAYO DISPENSARY,"5,026.93"
BURMAYO DISPENSARY,"143,360.00"
BURMAYO DISPENSARY,"241,920.00"
BURMAYO DISPENSARY,"388,400.00"
BURMAYO DISPENSARY,"535,360.00"
Burnt Forest Sub County Hospital,4700
Burnt Forest Sub County Hospital,"116,800.00"
Burnt Forest Sub County Hospital,"191,870.00"
Burnt Forest Sub County Hospital,"443,262.60"
Burnt Forest Sub County Hospital,"488,931.13"
Burnt Forest Sub County Hospital,"599,720.00"
Burnt Forest Sub County Hospital,"860,500.00"
BURUJ MEDICAL CLINIC LIMITED,"1,468.36"
BURUJ MEDICAL CLINIC LIMITED,"217,280.00"
BURUMBA DISPENSARY,"3,607.20"
BURUMBA DISPENSARY,"87,363.96"
BUSAGWA DISPENSARY,"174,888.40"
BUSAGWA DISPENSARY,"265,071.74"
Busbus Medical Centre Ltd,"1,537.91"
Busbus Medical Centre Ltd,"11,200.00"
Busbus Medical Centre Ltd,"259,840.00"
Busembe Dispensary,"4,108.59"
Busembe Dispensary,"23,872.37"
Bushira Medical centre,"63,840.00"
Bushira Medical centre,"144,000.00"
Bushira Medical centre,"262,640.00"
Bushira Medical centre,"333,560.00"
Bushiri Health Centre,"10,000.00"
Bushiri Health Centre,"100,000.00"
Bushiri Health Centre,"180,000.00"
Bushiri Health Centre,"200,000.00"
Bushiri Health Centre,"1,023,197.29"
Bushiri Health Centre,"1,510,383.70"
BUSIA BASE BOARDER FAITH MEDICAL CENTRE,"39,663.69"
BUSIA BASE BOARDER FAITH MEDICAL CENTRE,"27,337.71"
BUSIA BASE BOARDER FAITH MEDICAL CENTRE,"67,200.00"
BUSIA BASE BOARDER FAITH MEDICAL CENTRE,"76,160.00"
BUSIA BASE BOARDER FAITH MEDICAL CENTRE,"80,640.00"
BUSIA BASE BOARDER FAITH MEDICAL CENTRE,"120,960.00"
BUSIA DISTRICT HOSPITAL,"458,830.11"
BUSIA DISTRICT HOSPITAL,"565,722.42"
BUSIA DISTRICT HOSPITAL,"900,600.00"
BUSIA DISTRICT HOSPITAL,"2,736,600.00"
BUSIA DISTRICT HOSPITAL,"3,913,499.00"
BUSIA DISTRICT HOSPITAL,"12,463,997.00"
BUSIA HEALTHSIDELAB MEDICAL CLINIC,"29,166.47"
BUSIESO DISPENSARY,"64,032.13"
BUSIESO DISPENSARY,"75,259.32"
Busle Nursing Home,"364,000.00"
Busle Nursing Home,"567,440.00"
Busle Nursing Home,"1,020,320.00"
Busle Nursing Home,"1,185,280.00"
BUTE NURSING HOME,"26,880.00"
BUTE NURSING HOME,"221,482.82"
BUTE NURSING HOME,"457,469.41"
BUTE NURSING HOME,"493,920.00"
BUTE NURSING HOME,"561,120.00"
BUTE NURSING HOME,"1,001,280.00"
Bute Sub county Hospital,"134,320.00"
Bute Sub county Hospital,"217,100.68"
Bute Sub county Hospital,"229,304.09"
Bute Sub county Hospital,"775,520.00"
Bute Sub county Hospital,"896,720.00"
Bute Sub county Hospital,"1,244,960.00"
Butere Sub County Hospital,500
Butere Sub County Hospital,"341,120.00"
Butere Sub County Hospital,"596,909.99"
Butere Sub County Hospital,"686,080.00"
Butere Sub County Hospital,"692,547.97"
Butere Sub County Hospital,"1,236,080.00"
Butere Sub County Hospital,"3,242,330.00"
BUTIELI DISPENSARY,"110,788.61"
BUTIELI DISPENSARY,"111,358.94"
BUTULA MISSION HOSPITAL (BUSIA),"13,440.00"
BUTULA MISSION HOSPITAL (BUSIA),"14,480.00"
BUTULA MISSION HOSPITAL (BUSIA),"30,160.00"
BUTULA MISSION HOSPITAL (BUSIA),"33,600.00"
BUTULA MISSION HOSPITAL (BUSIA),"344,421.70"
BUTULA MISSION HOSPITAL (BUSIA),"382,282.12"
BUYA MEDICAL CENTRE LIMITED,"8,960.00"
BUYA MEDICAL CENTRE LIMITED,"56,067.39"
BUYA MEDICAL CENTRE LIMITED,"123,837.42"
BUYA MEDICAL CENTRE LIMITED,"161,280.00"
BUYA MEDICAL CENTRE LIMITED,"212,640.00"
BUYA MEDICAL CENTRE LIMITED,"489,360.00"
Buyangu Health Centre,"13,440.00"
Buyangu Health Centre,"39,278.06"
Buyangu Health Centre,"66,000.00"
Buyangu Health Centre,"114,901.94"
Buyangu Health Centre,"147,840.00"
Buyangu Health Centre,"276,400.00"
BWAGAMOYO DISPENSARY,"10,000.00"
BWAGAMOYO DISPENSARY,"20,000.00"
BWAGAMOYO DISPENSARY,"30,000.00"
BWAGAMOYO DISPENSARY,"197,258.49"
BWAGAMOYO DISPENSARY,"200,736.97"
Bwaliro Dispensary,"16,293.19"
Bwaliro Dispensary,"140,549.88"
Bware complex Healthcare Limited,"16,118.25"
CAAFI MEDICAL CENTER LIMITED,"108,493.92"
CAAWIYE NURSING HOME LIMITED,"2,301.37"
CAAWIYE NURSING HOME LIMITED,"123,200.00"
CAAWIYE NURSING HOME LIMITED,"351,680.00"
CAAWIYE NURSING HOME LIMITED,"465,920.00"
CAAWIYE NURSING HOME LIMITED,"629,440.00"
Caffi Medical Centre,"29,756.79"
Calvary Hill Hospital,"7,840.00"
Calvary Hill Hospital,"45,280.00"
Calvary Hill Hospital,"51,760.00"
Calvary Hill Hospital,"215,280.00"
Calvary Hope Medical Centre,"170,830.71"
Calvary Hope Medical Centre,"201,600.00"
Calvary Hope Medical Centre,"396,480.00"
Calvary Hope Medical Centre,"436,669.27"
Calvary Hope Medical Centre,"501,760.00"
Calvary Hope Medical Centre,"801,920.00"
CAMPEL MEDICAL CENTRE,"44,800.00"
CAMPEL MEDICAL CENTRE,"53,760.00"
CAMPEL MEDICAL CENTRE,"54,442.91"
CAMPEL MEDICAL CENTRE,"90,230.29"
CAMPEL MEDICAL CENTRE,"132,160.00"
CAMPEL MEDICAL CENTRE,"172,480.00"
Cana Family Life Clinic,"120,000.00"
Cana Family Life Clinic,"188,960.00"
Cana Family Life Clinic,"314,240.00"
Cana Family Life Clinic,"548,240.00"
Cana Family Life Clinic,"813,507.32"
Cana Family Life Clinic,"1,126,032.90"
CANA HOSPITAL,"6,900.00"
CANA HOSPITAL,"175,080.00"
CANA HOSPITAL,"386,680.00"
CANA HOSPITAL,"2,239,040.00"
Cancer Care International,"192,000.00"
Cancer Care International,"611,176.50"
Cancer Care International,"1,204,102.00"
Cancer Care International,"3,196,152.00"
CANCER CARE KENYA LIMITED,"945,900.00"
CANCER CARE KENYA LIMITED,"2,089,000.00"
CANCER CARE KENYA LIMITED,"3,415,600.00"
CANCER CARE KENYA LIMITED,"5,636,700.00"
CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOWER,"788,780.00"
CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOWER,"1,298,299.00"
CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOWER,"3,956,435.00"
CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOWER,"6,107,729.00"
CANNAN HOSPITAL & WELLNESS CENTRE LIMITED,"20,319.73"
CANNAN HOSPITAL & WELLNESS CENTRE LIMITED,"101,680.00"
CANNAN HOSPITAL & WELLNESS CENTRE LIMITED,"111,246.49"
CANNAN HOSPITAL & WELLNESS CENTRE LIMITED,"113,040.00"
CANNAN HOSPITAL & WELLNESS CENTRE LIMITED,"198,000.00"
CANNAN HOSPITAL & WELLNESS CENTRE LIMITED,"200,400.00"
CANSPI HOSPITAL RUAKA,"34,957.61"
CANSPI HOSPITAL RUAKA,"54,598.41"
CAPITAL MEMORIAL NURSING HOME,"12,240.00"
CAPITAL MEMORIAL NURSING HOME,"17,920.00"
CAPITAL MEMORIAL NURSING HOME,"31,360.00"
CAPITAL MEMORIAL NURSING HOME,"34,349.07"
CAPITAL MEMORIAL NURSING HOME,"53,776.27"
CAPITAL MEMORIAL NURSING HOME,"56,000.00"
Capitalcare Medical Centre Ltd,"6,720.00"
Capitalcare Medical Centre Ltd,"20,160.00"
Capitalcare Medical Centre Ltd,"40,320.00"
Capitalcare Medical Centre Ltd,"144,869.67"
Capitalcare Medical Centre Ltd,"160,162.60"
CAPTAIN DISPENSARY,"228,110.53"
CAPTAIN DISPENSARY,"230,809.50"
Cardinal Nursing Home Limited,"104,080.00"
Cardinal Nursing Home Limited,"170,240.00"
Cardinal Nursing Home Limited,"275,360.00"
Cardinal Nursing Home Limited,"403,040.00"
Cardinal Nursing Home Limited,"553,305.10"
Cardinal Nursing Home Limited,"695,460.02"
CARE AND CURE HOSPITAL LTD,"120,960.00"
CARE AND CURE HOSPITAL LTD,"151,369.55"
CARE AND CURE HOSPITAL LTD,"164,942.47"
CARE AND CURE HOSPITAL LTD,"235,200.00"
CARE AND CURE HOSPITAL LTD,"420,000.00"
CARE AND CURE HOSPITAL LTD,"883,680.00"
CARE CONNECT HOSPITAL,"17,920.00"
CARE CONNECT HOSPITAL,"112,000.00"
CARE CONNECT HOSPITAL,"271,040.00"
CARE CONNECT HOSPITAL,490560
CARE CONNECT HOSPITAL,"806,400.00"
CARE HOSPITAL LIMITED,"142,370.00"
CARE HOSPITAL LIMITED,"183,790.00"
CARE HOSPITAL LIMITED,"477,270.00"
CARE HOSPITAL LIMITED,"666,370.00"
CAREGIVERS COMMUNITY HOSPITAL,"147,840.00"
CAREGIVERS COMMUNITY HOSPITAL,"268,800.00"
CAREGIVERS COMMUNITY HOSPITAL,"320,288.57"
CAREGIVERS COMMUNITY HOSPITAL,"592,980.80"
CAREGIVERS COMMUNITY HOSPITAL,"719,920.00"
CAREGIVERS COMMUNITY HOSPITAL,"1,034,560.00"
Caritas community hospital,"91,953.36"
Caritas community hospital,"93,360.00"
Caritas community hospital,"97,200.00"
Caritas community hospital,"167,261.48"
Caritas community hospital,"250,960.00"
Caritas community hospital,"360,160.00"
Carlifonia Medical Centre,"1,244.07"
Carlifonia Medical Centre,"5,367.67"
Carlifonia Medical Centre,"56,000.00"
Carlifonia Medical Centre,"89,600.00"
Carlifonia Medical Centre,"168,000.00"
Carlifonia Medical Centre,"219,520.00"
CARMEL HOSPITAL,"305,440.00"
CARMEL HOSPITAL,"332,640.00"
CARMEL HOSPITAL,"729,600.00"
CARMEL HOSPITAL,"1,238,400.00"
CATHOLIC DISPENSARY DIMESSE SISTERS,"148,462.08"
CATHOLIC DISPENSARY DIMESSE SISTERS,"173,482.22"
CATHOLIC DISPENSARY NGARE MARA,"10,000.00"
CATHOLIC DISPENSARY NGARE MARA,"20,000.00"
CATHOLIC DISPENSARY NGARE MARA,"33,534.26"
CATHOLIC DISPENSARY NGARE MARA,"40,000.00"
CATHOLIC DISPENSARY NGARE MARA,"45,647.19"
CAWIYE MEDICAL CENTRE LIMITED,4480
CCS MITUNGUU MEDICAL CLINIC,"38,399.20"
CCS MITUNGUU MEDICAL CLINIC,"46,205.95"
CDM ICHAGAKI HEALTH CENTRE,"11,200.00"
CDM ICHAGAKI HEALTH CENTRE,"21,200.00"
CDM ICHAGAKI HEALTH CENTRE,"33,600.00"
CEDAR CLINICAL ASSOCIATES,"61,760.76"
CEDAR CLINICAL ASSOCIATES,"133,884.76"
CEDAR HOSPITAL,"2,842.26"
CEDAR HOSPITAL,"163,892.22"
CEDAR HOSPITAL,"495,220.00"
CEDAR HOSPITAL,"709,130.00"
CEDAR HOSPITAL,"806,190.00"
CEDAR HOSPITAL,"1,887,260.00"
CEDAR MEDICAL CENTRE,"1,954.03"
CENTRAL DIALYSIS AND DIAGNOSTIC CENTRE LIMITED,"10,650.00"
CENTRAL DIALYSIS AND DIAGNOSTIC CENTRE LIMITED,"31,950.00"
CENTRAL DIALYSIS AND DIAGNOSTIC CENTRE LIMITED,"138,450.00"
CENTRAL MEMORIAL HOSPITAL LTD,"203,460.00"
CENTRAL MEMORIAL HOSPITAL LTD,"423,580.00"
CENTRAL MEMORIAL HOSPITAL LTD,"701,520.00"
CENTRAL MEMORIAL HOSPITAL LTD,"1,162,940.00"
CENTRE VIEW MEDICAL HEALTHCARE,"53,760.00"
CENTRE VIEW MEDICAL HEALTHCARE,"62,825.30"
CENTRE VIEW MEDICAL HEALTHCARE,"122,482.67"
CENTRE VIEW MEDICAL HEALTHCARE,"156,800.00"
CENTRE VIEW MEDICAL HEALTHCARE,"237,440.00"
CENTRE VIEW MEDICAL HEALTHCARE,"443,360.00"
CENTRES FOR COMMUNITY HEALTHCARE ACCESS,"20,000.00"
CENTRES FOR COMMUNITY HEALTHCARE ACCESS,"30,000.00"
CENTRES FOR COMMUNITY HEALTHCARE ACCESS,"751,043.33"
CENTRES FOR COMMUNITY HEALTHCARE ACCESS,"961,776.45"
CENTRUMBERLINER MEDICAL CENTRE,"4,466.35"
CENTRUMBERLINER MEDICAL CENTRE,"5,376.53"
CENTRUMBERLINER MEDICAL CENTRE,"10,000.00"
CENTRUMBERLINER MEDICAL CENTRE,"94,080.00"
CENTRUMBERLINER MEDICAL CENTRE,"160,960.00"
CGTRH MTONGWE OUTREACH,"58,240.00"
CGTRH MTONGWE OUTREACH,"89,600.00"
CGTRH VIKWATANI OUTREACH CENTRE,"10,000.00"
CGTRH VIKWATANI OUTREACH CENTRE,"28,960.00"
CGTRH VIKWATANI OUTREACH CENTRE,"50,000.00"
CHABICHA MEDICAL CENTRE LIMITED,"94,080.00"
Chacawest Health Care Clinic,"21,882.80"
Chacawest Health Care Clinic,"54,045.13"
Chachabole Dispensary,"4,602.74"
Chachabole Dispensary,"11,174.57"
Chachabole Dispensary,"30,000.00"
Chachabole Dispensary,"70,000.00"
Chachabole Dispensary,"80,000.00"
CHAGAIYA DISPENSARY,"192,996.47"
CHAKAMA DISPENSARY,"10,000.00"
CHAKAMA DISPENSARY,"30,571.87"
CHAKAMA DISPENSARY,"44,669.86"
CHAKOWUOTH HEALTH SERVICES,"87,360.00"
CHAKOWUOTH HEALTH SERVICES,"145,600.00"
CHAKOWUOTH HEALTH SERVICES,"280,000.00"
CHAKOWUOTH HEALTH SERVICES,591360
CHALA DISPENSARY,"161,506.55"
CHALA DISPENSARY,"178,150.76"
CHALANI DISPENSARY,"20,000.00"
CHALANI DISPENSARY,"309,736.08"
CHALANI DISPENSARY,"352,958.64"
Chalbeat Medical Centre,"154,560.00"
Chalbeat Medical Centre,"188,160.00"
Chalbeat Medical Centre,"488,320.00"
Chalbeat Medical Centre,"512,960.00"
Chalbeat Medical Centre,"593,946.77"
Chalbeat Medical Centre,"688,123.37"
CHALIANA MEDICAL CENTRE,"22,400.00"
CHALIANA MEDICAL CENTRE,"44,800.00"
CHALIANA MEDICAL CENTRE,"97,200.00"
CHALIANA MEDICAL CENTRE,"179,920.00"
Chamalo Medical Clinic,"31,471.13"
CHAMARI DISPENSARY,"2,729.23"
CHAMUKA DISPENSARY,"208,161.02"
CHAMUKA DISPENSARY,"423,926.13"
CHANDARIA HEALTH CENTRE,"1,059,914.48"
CHANDARIA HEALTH CENTRE,"1,306,522.57"
Changach Barak Dispensary,997.61
CHANGARA DISPENSARY,"17,813.08"
CHANGARA DISPENSARY,"40,702.13"
CHANZARUKA DISPENSARY,"9,897.53"
CHARAGITA DISPENSARY,"26,624.27"
CHARAGITA DISPENSARY,"49,890.17"
CHARITY MEDICAL CENTRE,"193,246.15"
CHARITY MEDICAL CENTRE,"197,120.55"
CHARITY MEDICAL CENTRE,"464,930.00"
CHARITY MEDICAL CENTRE,"666,560.00"
CHARITY MEDICAL CENTRE,"710,540.00"
CHARITY MEDICAL CENTRE,"815,680.00"
CHASHLEEDA MEDICAL CENTRE,"67,200.00"
CHASHLEEDA MEDICAL CENTRE,"82,548.51"
CHASHLEEDA MEDICAL CENTRE,"219,520.00"
CHASHLEEDAH ANNEX MEDICAL CENTER,"95,246.50"
CHAVOGERE DISPENSARY,"4,776.64"
CHAVOGERE DISPENSARY,"110,336.53"
Chebangang Health Centre,"10,000.00"
Chebangang Health Centre,"40,000.00"
Chebangang Health Centre,"60,000.00"
Chebangang Health Centre,"180,000.00"
Chebangang Health Centre,"284,817.89"
Chebangang Health Centre,"345,994.04"
CHEBCHABAS DISPENSARY,"4,404.89"
CHEBCHABAS DISPENSARY,"10,000.00"
CHEBCHABAS DISPENSARY,"110,310.77"
Chebiemit Sub county Hospital,"27,609.74"
Chebiemit Sub county Hospital,"13,482.04"
Chebiemit Sub county Hospital,"34,477.87"
Chebiemit Sub county Hospital,"60,000.00"
Chebiemit Sub county Hospital,"234,000.00"
Chebiemit Sub county Hospital,"426,640.00"
Chebiemit Sub county Hospital,"520,720.00"
CHEBOIN DISPENSARY,"20,551.62"
CHEBOIN DISPENSARY,"27,948.72"
Chebon Medical Clinic,"20,160.00"
Chebon Medical Clinic,"29,120.00"
Chebon Medical Clinic,"132,160.00"
Chebon Medical Clinic,227280
Chebon Medical Clinic,"264,320.00"
CHEBORGEI HEALTH CENTRE,"20,000.00"
CHEBORGEI HEALTH CENTRE,"30,000.00"
CHEBORGEI HEALTH CENTRE,"70,000.00"
CHEBORGEI HEALTH CENTRE,"90,000.00"
CHEBORGEI HEALTH CENTRE,"275,066.77"
CHEBORGEI HEALTH CENTRE,"350,704.67"
Chebororwa Health Centre,"30,000.00"
Chebororwa Health Centre,"70,864.04"
Chebororwa Health Centre,"80,000.00"
Chebororwa Health Centre,"100,000.00"
Chebororwa Health Centre,"104,480.00"
Chebororwa Health Centre,"175,743.94"
Chebukaka Health Centre,"150,960.00"
Chebukaka Health Centre,"355,061.95"
Chebukaka Health Centre,"544,701.86"
Chebukaka Health Centre,"866,640.00"
Chebukaka Health Centre,"1,129,760.00"
Chebukaka Health Centre,"2,436,720.00"
CHEBUKUTUMI DISPENSARY,"60,160.00"
CHEBUKUTUMI DISPENSARY,"69,440.00"
CHEBUKUTUMI DISPENSARY,"74,800.00"
CHEBUKUTUMI DISPENSARY,"97,834.27"
CHEBUKUTUMI DISPENSARY,"144,245.55"
CHEBUKUTUMI DISPENSARY,"187,520.00"
CHEBUKWABI DISPENSARY,"10,000.00"
CHEBUKWABI DISPENSARY,"20,000.00"
CHEBUKWABI DISPENSARY,"66,303.61"
CHEBUKWABI DISPENSARY,"81,831.45"
CHEBULBAI DISPENSARY,"106,508.13"
CHEBULBAI DISPENSARY,"128,582.16"
Chebunyo Dispensary,"295,891.49"
CHEBUNYO MEDICAL CLINIC,"1,211,052.63"
CHEBUNYO MEDICAL CLINIC,"1,250,103.02"
CHECHAN DISPENSARY,"20,510.88"
CHECHAN DISPENSARY,"125,622.22"
Cheera Health Center,"51,520.00"
Cheera Health Center,"64,960.00"
Cheera Health Center,"244,160.00"
Cheera Health Center,"322,560.00"
Cheera Health Center,"636,390.60"
Cheera Health Center,"851,073.45"
Chegilet Health Centre,"29,095.15"
Chegilet Health Centre,"30,000.00"
Chegilet Health Centre,"41,764.03"
Chegulo Dispensary,"10,000.00"
Chegulo Dispensary,"20,000.00"
Chegulo Dispensary,"30,000.00"
Chegulo Dispensary,"106,996.43"
Chegulo Dispensary,"120,685.62"
CHEKALINI DISPENSARY,"6,728.67"
CHEKALINI DISPENSARY,"10,000.00"
CHEKALINI DISPENSARY,"11,734.97"
CHEKALINI DISPENSARY,"20,000.00"
CHEKALINI DISPENSARY,"40,000.00"
CHEKALINI DISPENSARY,"80,000.00"
Cheldeb Medical Clinic,"78,400.00"
Cheldeb Medical Clinic,"177,751.87"
Cheldeb Medical Clinic,"183,680.00"
Cheldeb Medical Clinic,"214,956.24"
Cheldeb Medical Clinic,"248,640.00"
Cheldeb Medical Clinic,"273,120.00"
CHELILIS DISPENSARY,"3,429.01"
CHELILIS DISPENSARY,"22,043.93"
Chelymo Hospital,"2,507,760.00"
CHELYMO MEDICAL CENTRE,"862,960.00"
CHELYMO MEDICAL CENTRE,"1,128,400.00"
CHELYMO MEDICAL CENTRE,"2,970,720.00"
CHEMAMIT DISPENSARY,"10,000.00"
CHEMAMIT DISPENSARY,"237,973.89"
CHEMAMIT DISPENSARY,"513,293.65"
CHEMANER DISPENSARY,"20,000.00"
CHEMANER DISPENSARY,"50,000.00"
CHEMANER DISPENSARY,"70,000.00"
CHEMANER DISPENSARY,"80,000.00"
CHEMANER DISPENSARY,"339,322.79"
CHEMANER DISPENSARY,"380,089.03"
CHEMASE HEALTH CENTRE,"3,256.01"
Chemase Health Centre,"11,564.87"
CHEMASE HEALTH CENTRE,"17,248.55"
CHEMASE MEDICAL CENTRE,"7,003.29"
Chemasusu Dispensary,"34,387.61"
Chemasusu Dispensary,"36,102.64"
CHEMBULET HEALTH CENTRE,"20,000.00"
CHEMBULET HEALTH CENTRE,"30,000.00"
CHEMBULET HEALTH CENTRE,"36,137.30"
CHEMBULET HEALTH CENTRE,"83,557.37"
Chemelil GOK Health Centre,"221,178.86"
Chemelil GOK Health Centre,"238,994.91"
Chemin Medical Clinic,"21,402.55"
Chemin Medical Clinic,"45,282.74"
Chemin Medical Clinic,"293,440.00"
Chemin Medical Clinic,"481,600.00"
Chemin Medical Clinic,"828,800.00"
Chemin Medical Clinic,"974,400.00"
CHEMOIBEN DISPENSARY,"9,668.39"
CHEMOIBEN DISPENSARY,"47,665.85"
CHEMOLINGOT SUB-COUNTY HOSPITAL,"59,138.57"
CHEMOLINGOT SUB-COUNTY HOSPITAL,"77,120.00"
CHEMOLINGOT SUB-COUNTY HOSPITAL,"87,423.55"
CHEMOLINGOT SUB-COUNTY HOSPITAL,"221,280.00"
CHEMOLINGOT SUB-COUNTY HOSPITAL,"346,880.00"
CHEMOLINGOT SUB-COUNTY HOSPITAL,"480,960.00"
CHEMOROROCH DISPENSARY,"7,145.95"
CHEMOSOT HEALTH CENTRE,"20,000.00"
CHEMOSOT HEALTH CENTRE,"30,000.00"
CHEMOSOT HEALTH CENTRE,"83,293.16"
CHEMOSOT HEALTH CENTRE,"88,120.31"
CHEMSES DISPENSARY,"51,326.55"
CHEMSES DISPENSARY,"51,730.45"
CHEMWA BRIDGE DISPENSARY,"38,080.00"
