Provider,Amount
2120 HALISI FAMILY HOSPITAL,"157,920.00"
2121 ST. JAMES LIFE CARE HOSPITAL LIMITED,"157,920.00"
2122 MAKADARA HOSPITAL,"156,960.00"
2123 LOWER SOLAI HEALTH CENTRE,"156,800.00"
2124 MUSOLI MEDICAL CENTRE LTD,"156,800.00"
2125 JOSIAH COMMUNITY MEDICAL CENTRE,"156,800.00"
2126 GATUNGA CATHOLIC HEALTH CENTRE,"156,640.00"
2127 RANEN S.D.A HEALTH CENTRE,"156,640.00"
2128 WAMBA SUB COUNTY HOSPITAL,"156,480.00"
2129 BAMBA MATERNITY NURSING HOME,"155,600.00"
2130 KAWIRIA NURSING HOME,"155,600.00"
2131 RFH-HEALTHCARE-IMAARA,"155,600.00"
2132 IKUTHA SUB-COUNTY HOSPITAL,"155,440.00"
2133 ST PIUS MUSOLI HEALTH CENTRE,"155,440.00"
2134 ODINO HEALTH CENTRE,"154,560.00"
2135 DIVINE MERCY ALUOR HEALTH CENTRE,"154,400.00"
2136 SOLOLO CATHOLIC MISSION HOSPITAL,"154,080.00"
2137 KITENGELA STAR OF THE SEA MEDICAL SERVICES,"153,360.00"
2138 SOUTHHERBS NURSING HOME LIMITED,"152,880.00"
2139 DAMASA NURSING HOME LIMITED,"152,320.00"
2140 MAMA NERBEEL NURSING HOME,"152,320.00"
2141 CAPITALCARE MEDICAL CENTRE LTD,"152,320.00"
2142 MONACS HEALTH KENYA LIMITED,"151,840.00"
2143 HOLY FAMILY ORIANG HEALTH CENTRE,"151,120.00"
2144 KAPTAMA HEALTH CENTRE,"150,320.00"
2145 BETHANY HILLCREST HOSPITAL-OLPUSIMORU,"150,180.00"
2146 THIKA NURSING HOMES LTD,"150,080.00"
2147 ONSARE MEDICAL CLINIC,"150,080.00"
2148 BETTER LIVING HOSPITAL,"150,080.00"
2149 DUNGICHA DISPENSARY,"150,000.00"
2150 ST BRIDGIT KALEMUNYANG DISPENSARY,"150,000.00"
2151 URUM DISPENSARY,"150,000.00"
2152 KABIYET SUB-COUNTY HOSPITAL,"150,000.00"
2153 LANGA LANGA SUB-COUNTY HOSPITAL,"150,000.00"
2154 KHACHONGE COMMUNITY DISPENSARY,"150,000.00"
2155 CHEMOGE DISPENSARY,"150,000.00"
2156 KIANDA 42 HOSPITAL,"150,000.00"
2157 RAVINE SPECIALISTS HOSPITAL LIMITED,"148,470.00"
2158 EYMOLE HEALTH CENTRE,"147,840.00"
2159 DINKU MEDICAL CENTRE LIMITED,"147,840.00"
2160 YUNASI MEDICAL CENTRE,"147,840.00"
2161 IMMACULATE HEART HOSPITAL KEREITA,"147,440.00"
2162 SAINT JANE MEDICAL CLINIC,"146,640.00"
2163 AL MAARAJ MEDICAL CENTRE,"145,600.00"
2164 TAHIDI NURSING HOME,"145,600.00"
2165 KITENGELA PONA SERVICES,"145,600.00"
2166 MACMILLAN HOSPITAL LTD,"145,600.00"
2167 WITU SUB COUNTY REFERRAL HOSPITAL,"144,480.00"
2168 KIJEBI HEALTH CENTRE,"144,080.00"
2169 IRANDA SUB-COUNTY HOSPITAL,"143,920.00"
2170 MATASIA NURSING HOME,"143,600.00"
2171 GUDA NURSING HOME,"143,360.00"
2172 MALAIKA HEALTH CENTRE,"143,360.00"
2173 EMUTSESA HEALTH CENTRE,"143,360.00"
2174 REMNANT DIGITAL CLINIC,"143,360.00"
2175 DIENYA HEALTH CENTRE,"142,400.00"
2176 DR.DAVID RODEN TIKIT MISSION HEALTH CENTRE,"142,160.00"
2177 MAJABU MEDICAL CENTRE,"142,000.00"
2178 KATANI HOSPITAL LIMITED,"141,120.00"
2179 SIGOMERE SUB-COUNTY HOSPITAL,"141,040.00"
2180 MIROGI MISSION HEALTH CENTRE,"140,960.00"
2181 JILANGO DISPENSARY,"140,000.00"
2182 LAGBOGOL HEALTH CENTRE,"140,000.00"
2183 KOKISELEI DISPENSARY,"140,000.00"
2184 KAKELAE DISPENSARY,"140,000.00"
2185 KOKWOTENDWO DISPENSARY,"140,000.00"
2186 WIYETA HEALTH CENTRE,"140,000.00"
2187 KIMNAI HEALTH CENTRE,"140,000.00"
2188 KERINGET NURSING HOME LTD,"140,000.00"
2189 ONGATA RONGAI SUB COUNTY HOSPITAL,"140,000.00"
2190 BUHURU PONYA MEDICAL CENTRE,"140,000.00"
2191 CHEPKURKUR DISPENSARY,"140,000.00"
2192 GONGO HEALTH CENTRE,"140,000.00"
2193 LANGI KODERA,"140,000.00"
2194 MARY IMMACULATE HEALTH CENTRE BAHATI,"140,000.00"
2195 OASIS DOCTORS PLAZA,"139,760.00"
2196 BENMAC HEALTH CLINIC,"139,440.00"
2197 NADIA MEDICAL CLINIC LIMITED,"138,880.00"
2198 MWINGI FAITH MEDICAL CENTRE,"138,880.00"
2199 MUNYANZA COMMUNITY NURSING HOME,"138,880.00"
2200 BLUE RIDGE MEDICAL LTD,"138,450.00"
2201 OLIVELINK HEALTHCARE,"138,240.00"
2202 KAKAMEGA CENTRAL MATERNITY &amp; NURSING HOME LTD,"137,760.00"
2203 DANDU HEALTH CENTRE,"137,680.00"
2204 COSGUROW HEALTHCARE LIMITED,"136,640.00"
2205 MERCYLINE CARE HOSPITAL,"136,640.00"
2206 WALMER COMMUNITY EYE &amp; MEDICAL HEALTH SERVICES,"136,640.00"
2207 CIALA HOSPITAL KISUMU LIMITED,"136,640.00"
2208 BIN-BARAKAT MEDICAL CENTRE LIMITED,"136,640.00"
2209 THE DAWAMEDS HOSPITAL LIMITED-SIRISIA,"136,160.00"
2210 ROMKAN MEDICAL CENTRE,"135,280.00"
2211 NJENGA HOSPITAL,"135,000.00"
2212 JOYKIM NURSING HOME,"134,400.00"
2213 THE KAMUWONGO HOPE MEDICARE CENTRE,"134,400.00"
2214 WAMA NURSING HOME,"134,400.00"
2215 MPELI MEDICAL CENTRE,"134,400.00"
2216 ST.RITA HOSPITAL TIMAU,"133,200.00"
2217 KUGE HEALTH CENTRE,"133,200.00"
2218 IYABE SUB-COUNTY HOSPITAL,"132,880.00"
2219 AL-HARAMEIN NURSING HOME &amp; LABORATORY SERVICE LIMITED,"132,160.00"
2220 NYATOTO HEALTH CENTRE,"132,000.00"
2221 NJORO SUB-COUNTY HOSPITAL,"131,800.00"
2222 LUPIDA HEALTH CENTRE,"131,680.00"
2223 RUKALA MODEL HEALTH CENTRE,"130,960.00"
2224 KARUNGU SUB-COUNTY HOSPITAL,"130,320.00"
2225 KANAMAI HEALTH SERVICES MTWAPA,"130,000.00"
2226 BAOLALA MODEL HEALTH CENTRE,"130,000.00"
2227 MTEPENI DISPENSARY,"130,000.00"
2228 KATSE HEALTH CENTRE,"130,000.00"
2229 SOSTIN DISPENSARY,"130,000.00"
2230 METKEI COMMUNITY DISPENSARY,"130,000.00"
2231 SIONGIROI HEALTH CENTRE,"130,000.00"
2232 SIKUSI DISPENSARY,"130,000.00"
2233 ISOGE HEALTH CENTRE,"130,000.00"
2234 DANDORA II HEALTH CENTRE,"130,000.00"
2235 GREENWOOD COTTAGE COMMUNITY HOSPITAL,"129,920.00"
2236 NYALGOSI DISPENSARY,"129,920.00"
2237 ROMICURE MEDICAL SERVICES,"129,920.00"
2238 SITIKHO DISPENSARY,"128,000.00"
2239 MENORAH MEDICAL INSTITUTE K LIMITED,"127,800.00"
2240 AL-MUNTAHA HOSPITAL LIMITED,"127,680.00"
2241 EKAMBULI HEALTH CENTRE,"127,680.00"
2242 PUCHE MEDICAL CLINIC,"127,680.00"
2243 MAIMOON HOSPITAL,"127,600.00"
2244 ATIMIROS MEMORIAL HOSPITAL,"127,520.00"
2245 ISIBANIA MISSION HEALTH CENTRE,"127,520.00"
2246 NYANG'OMA SUB-COUNTY HOSPITAL,"127,280.00"
2247 HOLY ROSARY HEALTH CENTRE NGONYEK,"127,040.00"
2248 ELELEA SUB-COUNTY HOSPITAL,"126,800.00"
2249 AYMAN MEDICARE AND NURSING HOME LIMITED,"125,440.00"
2250 NYAMARAGA HEALTH CENTRE,"125,120.00"
2251 ST.CORNELS MEDICAL CENTRE LIMITED,"123,200.00"
2252 IMANI MEDICAL CENTRE KATULANI,"123,200.00"
2253 WELLSTAR HEALTHCARE SYSTEMS LIMITED,"123,200.00"
2254 HEALVIBE MEDICAL CENTRE,"123,040.00"
2255 MUNDIKA MATERNITY AND NURSING HOME,"123,040.00"
2256 ISLAND FARM HEALTH CENTER,"122,000.00"
2257 MACHAKOS DOCTORS PLAZA LTD,"121,200.00"
2258 DANDELION MEDICAL CENTRE,"121,200.00"
2259 ISECHA SUB-COUNTY HOSPITAL,"120,880.00"
2260 KYUSO SUB COUNTY HOSPITAL,"120,640.00"
2261 MARINDI SUB-COUNTY HOSPITAL,"120,240.00"
2262 SOSONI DISPENSARY,"120,000.00"
2263 BANGALE DISPENSARY,"120,000.00"
2264 DIDKURO DISPENSARY,"120,000.00"
2265 KAPSARA SUB-COUNTY HOSPITAL,"120,000.00"
2266 HEALTHY POP CENTRE,"120,000.00"
2267 KHAUNGA DISPENSARY,"120,000.00"
2268 ST CLARE MEDICAL CENTRE,"119,760.00"
2269 ANOLE HEALTHCENTRE,"118,720.00"
2270 ELDANABA HEALTH CENTRE,"118,720.00"
2271 JUMUPAMOZZI MEDICAL CENTRE,"118,720.00"
2272 THE CLIN-EVE HOSPITAL LIMITED,"118,720.00"
2273 PEARLS AND PSALMS HOSPITAL LIMITED,"118,720.00"
2274 MUMIAS MODEL HEALTH CENTRE,"118,720.00"
2275 LOBEI HEALTH CENTRE,"118,560.00"
2276 SEKA HEALTH CENTRE,"117,360.00"
2277 FAMILIA BORA MEDICAL CENTRE,"117,040.00"
2278 MATUNGULU MEDICAL HEALTH AND WELNESS CENTRE,"116,480.00"
2279 ENDEBESS SUB-COUNTY HOSPITAL,"116,140.00"
2280 MANSA HEALTH CENTRE,"115,120.00"
2281 RUMAILA HOSPITAL LIMITED,"114,240.00"
2282 JULUN NURSING HOME LIMITED,"114,240.00"
2283 BULAMU MEDICAL CLINIC,"114,240.00"
2284 SORI LAKESIDE HOSPITAL -SINDO BRANCH,"114,240.00"
2285 SARE FAMILY MEDICAL CENTRE,"114,240.00"
2286 NILE NURSING HOME LTD,"114,240.00"
2287 NTIMARU SUB-COUNTY HOSPITAL,"113,680.00"
2288 BACASAVI COUNSELING AND WELLNESS SERVICES KITALE,"113,520.00"
2289 KIJANAHERI MEDICAL CENTRE - MARERENI,"113,440.00"
2290 SAMARITANHOPE MATERNITY AND NURSING HOME LIMITED,"113,155.00"
2291 MUANDA HEALTH CENTRE,"113,040.00"
2292 MUKENDE HEALTH CENTRE,"113,040.00"
2293 RED SEAS NURSING AND MATERNITY HOME-CLINIC,"113,040.00"
2294 SALAAM NURSING HOME,"112,000.00"
2295 ST. ANDREWS MEDICAL CLINIC,"112,000.00"
2296 PONA MEDICAL CLINIC,"112,000.00"
2297 DOMAO LIFELINE MEDICAL CENTRE,"112,000.00"
2298 OKIKI AMAYO MEMORIAL HEALTH CENTRE,"111,360.00"
2299 SHAFSHAFEY HEALTH CENTRE,"111,200.00"
2300 SHISESO MODEL HEALTH CENTRE,"111,200.00"
2301 KIPTUMO SUB-COUNTY HOSPITAL,"110,400.00"
2302 MANYUANDA HEALTH CENTRE,"110,160.00"
2303 KULAALEY HEALTH CENTRE,"110,000.00"
2304 TESORIE HEALTH CENTRE,"110,000.00"
2305 IREES TEENO DISPENSARY,"110,000.00"
2306 KAMBU MODEL HEALTH CENTRE,"110,000.00"
2307 THE GITUAMBA HOSPITAL,"110,000.00"
2308 LESSOS HEALTH CENTRE,"110,000.00"
2309 BONDENI SUB-COUNTY HOSPITAL,"110,000.00"
2310 OLOROPIL DISPENSARY,"110,000.00"
2311 CHEBOYO DISPENSARY,"110,000.00"
2312 LUSHEYA HEALTH CENTRE,"110,000.00"
2313 BUKOKHOLO DISPENSARY,"110,000.00"
2314 KUURA DISPENSARY,"110,000.00"
2315 SALMA NURSING HOME LTD,"109,760.00"
2316 KINANI FAMILY DENTAL AND MEDICAL CARE,"109,760.00"
2317 ST.JOHN PAUL II AVI MATERCARE HOSPITAL,"109,120.00"
2318 BIKEKE HEALTH CENTRE,"107,920.00"
2319 MZEDU DAWIDA MEDICAL SERVICES,"107,520.00"
2320 WEST HILLS COMMUNITY HOSPITAL LIMITED,"107,520.00"
2321 NEEMA HOSPITAL LTD ANNEX,"107,440.00"
2322 KAUWI SUB-COUNTY HOSPITAL,"107,200.00"
2323 KAKRIGU HEALTH CENTRE,"107,200.00"
2324 ROSAMA MEDICAL SERVICES,"106,880.00"
2325 KIPKELION SUB-COUNTY HOSPITAL,"106,720.00"
2326 TUMAINI AMMENITY MEDICARE CLINIC CHEPTULU,"106,320.00"
2327 CUREPARK MODERN HOSPITAL LIMITED,"106,000.00"
2328 SIKULU HEALTH CENTRE,"106,000.00"
2329 GERTRUDES GARDEN CHILDREN'S HOSPITAL NYALI MEDICAL CLINIC,"105,840.00"
2330 NDIA MEDICAL CENTRE,"105,280.00"
2331 MAASAI COMMUNITY HOPE MEDICAL CENTRE,"105,280.00"
2332 KAKAMEGA GRACE MEDICAL CENTRE,"105,280.00"
2333 HARAMBEE HEALTH CENTRE,"105,280.00"
2334 ROYAL MEDICAL HOSPITAL AND MATERNITY HOME LIMITED-DOCTORS PLAZ,"105,280.00"
2335 ST. JUDE MEDICAL CENTRE,"104,480.00"
2336 MODING HEALTH CENTRE,"103,920.00"
2337 LADOPHARMA NURSING HOME LIMITED KEGONGA,"103,040.00"
2338 BUGUMBE HEALTH CENTRE,"102,880.00"
2339 JOINT PARTNERS NURSING HOME,"101,840.00"
2340 GODKWER DISPENSARY,"101,680.00"
2341 LAARE HEALTH CENTRE,"101,200.00"
2342 BULLE MEDICAL CENTRE,"100,800.00"
2343 MADMO MEDICARE AND NURSING HOME,"100,800.00"
2344 UMEYMA NURSING HOME LIMITED,"100,800.00"
2345 NEBO HEALTH SOLUTIONS LTD,"100,800.00"
2346 LITTLE SISTERS OF ST. FRANCIS- ST. CLARE MEDICAL CENTRE,"100,800.00"
2347 KALALU DISPENSARY,"100,720.00"
2348 NJUKINI HEALTH CENTRE,"100,000.00"
2349 SARMAN DISPENSARY,"100,000.00"
2350 ELRAM DISPENSARY,"100,000.00"
2351 ARESA DISPENSARY,"100,000.00"
2352 BURABOR DISPENSARY,"100,000.00"
2353 CATHOLIC DISPENSARY NGAREMARA,"100,000.00"
2354 LIBERTY MATERNITY AND NURSING HOME,"100,000.00"
2355 LORUTH DISPENSARY,"100,000.00"
2356 TAPACH DISPENSARY,"100,000.00"
2357 CHEBORORWA HEALTH CENTRE,"100,000.00"
2358 MAAI MAHIU HEALTH CENTRE,"100,000.00"
2359 KERINGET SUB-COUNTY HOSPITAL,"100,000.00"
2360 KAPKOROS SUB-COUNTY HOSPITAL,"100,000.00"
2361 MAUTUMA SUB COUNTY HOSPITAL,"100,000.00"
2362 SOTENI VILLAGE OF HOPE DISPENSARY,"100,000.00"
2363 LUKHOME DISPENSARY,"100,000.00"
2364 KAIBOI MISSION HEALTH CENTRE,"99,600.00"
2365 SAN JOSEPH MEDICAL CENTRE,"99,600.00"
2366 MISESI HEALTH CENTRE,"99,600.00"
2367 BARMILE NURSING HOME LIMITED,"99,440.00"
2368 SARCURE MEDICAL CLINIC,"99,350.00"
2369 MARIAKANI COTTAGE HOSPITAL MLOLONGO,"98,480.00"
2370 SHINYALU MODEL HEALTH CENTRE,"98,080.00"
2371 TOPCARE SUBUKIA MEDICAL CENTRE,"97,360.00"
2372 BUKAYA HEALTH CENTRE,"97,200.00"
2373 KAINUK HEALTH CENTRE,"97,040.00"
2374 KIANGOSO HEALTH CENTRE,"96,880.00"
2375 BULONDO HEALTH CENTRE,"96,720.00"
2376 AMANE COTTAGE HOSPITAL,"96,320.00"
2377 MODET HOSPITAL LIMITED,"96,320.00"
2378 E.L.C.K. MATONGO HEALTH CENTRE,"96,320.00"
2379 SKYLARMAT MEDICAL CENTRE,"96,320.00"
2380 FIRENZE NURSING HOME LIMITED,"96,000.00"
2381 MADENDE MODEL HEALTH CENTRE,"95,840.00"
2382 KAMBU SUB-COUNTY HOPSITAL,"95,680.00"
2383 AFYA NURSING HOME MOYALE,"95,200.00"
2384 CGTRH VIKWATANI OUTREACH CENTRE,"95,080.00"
2385 KELSA FAMILY CLINIC,"95,000.00"
2386 GITA SUB-COUNTY HOSPITAL,"94,640.00"
2387 NYAHURURU PRIVATE HOSPITAL,"94,135.00"
2388 MAXMED NURSING HOME,"94,080.00"
2389 BLISSFAM HOSPITAL,"93,600.00"
2390 KANDARA SUB COUNTY HOSPITAL,"93,440.00"
2391 ATELA HEALTH CENTRE,"92,720.00"
2392 AMBERCARE PTY LIMITED,"91,840.00"
2393 GIFTED MINDS MEDICAL CENTRE,"91,840.00"
2394 QUEENSPARK MEDICAL CENTRE,"91,840.00"
2395 MAINLAND RELIEF HOSPITAL,"91,680.00"
2396 KATULANI SUBCOUNTY REFERRAL HOSPITAL,"91,520.00"
2397 KAPTELDON HEALTH CENTRE,"91,360.00"
2398 KABICHBICH HEALTH CENTRE,"91,200.00"
2399 KAMONGIL DISPENSARY,"91,140.28"
2400 SAVANNAH ROYAL HOSPITAL GARISSA LIMITED,"90,720.00"
2401 NYAWANGO HEALTH CENTRE,"90,640.00"
2402 ESANI SUB-COUNTY HOSPITAL,"90,560.00"
2403 OLJABET HEALTH CENTRE,"90,480.00"
2404 GOTANI MODERN HEALTH CENTRE,"90,000.00"
2405 GARI DISPENSARY,"90,000.00"
2406 HULLOW DISPENSARY,"90,000.00"
2407 WAMUNYU HEALTH CENTRE,"90,000.00"
2408 VOLOLO DISPENSARY,"90,000.00"
2409 OROPOI DISPENSARY,"90,000.00"
2410 MOGIL HEALTH CENTRE,"90,000.00"
2411 ENKIPAI DISPENSARY,"90,000.00"
2412 FORT TERNAN SUB-COUNTY HOSPITAL,"90,000.00"
2413 SABATIA SUB-COUNTY HOSPITAL,"90,000.00"
2414 KAPKATENY DISPENSARY,"90,000.00"
2415 LUKUSI DISPENSARY,"90,000.00"
2416 LUMOLA MEDICAL CLINIC,"90,000.00"
2417 IBACHO SUB-COUNTY HOSPITAL,"90,000.00"
2418 ENTANDA LEVEL 3 HOSPITAL_,"90,000.00"
2419 LANGATA SUB-COUNTY HOSPITAL,"90,000.00"
2420 CHALIANA MEDICAL CENTRE,"89,600.00"
2421 RADHEYSHYAM MEDICAL CENTRE LIMITED,"89,600.00"
2422 WHITEROSE MEDICAL CENTRE GATEGI SATELLITE,"89,600.00"
2423 NEW HOPE MEDICARE CENTRE,"89,600.00"
2424 OLJABET MEDICAL CLINIC,"89,600.00"
2425 NGONG SUB COUNTY HOSPITAL,"89,600.00"
2426 PALM BEACH HOSPITAL,"89,060.00"
2427 BETHLEHEM HOME HOSPITAL,"88,400.00"
2428 NYAMBARE DISPENSARY,"88,400.00"
2429 TISINYE HEALTH CENTRE,"88,240.00"
2430 TRANS NZOIA COUNTY REFERRAL HOSPITAL,"88,200.00"
2431 MUTOMO HEALTH CENTRE,"87,920.00"
2432 TUDOR HEALTHCARE - MTWAPA,"87,360.00"
2433 ANFAL MEDICAL CENTER LIMITED,"87,360.00"
2434 VITALS24 HOSPITAL LIMITED,"87,360.00"
2435 JAY COTTAGE MEMORIAL HOSPITAL,"87,360.00"
2436 ST. ANNE'S NYANGOMA HEALTH CENTRE,"87,360.00"
2437 SERENOVA HOSPITAL LIMITED,"87,360.00"
2438 HARERTUR NURSING HOME,"86,160.00"
2439 FINE-HEALTH MEDICAL CENTRE AND MATERNITY,"86,160.00"
2440 RERA HEALTH CENTRE,"86,160.00"
2441 AIRPORT HEALTH CENTRE-KISUMU,"86,000.00"
2442 KADENGE RATUORO HEALTH CENTRE,"85,840.00"
2443 ALAMAGAN MEDICAL CENTRE LIMITED,"85,120.00"
2444 ESHIBINGA HEALTH CENTRE,"85,120.00"
2445 MALAHA COMMUNITY HOSPITAL LIMITED,"85,120.00"
2446 LUKOYE HEALTHCARE,"85,120.00"
2447 MWIKI MODERN MATERNITY,"85,120.00"
2448 LAPKEYET BETALIFE MEDICAL LIMITED,"84,960.00"
2449 IKANGA SUB COUNTY HOSPITAL,"84,640.00"
2450 KONYAO DISPENSARY,"84,480.00"
2451 HASNAM MEDICAL CENTRE,"84,380.00"
2452 MOGORI KOMASIMO HEALTH CENTRE,"83,760.00"
2453 MIHUU HEALTH CENTRE,"83,600.00"
2454 MASOGO SUB-COUNTY HOSPITAL,"83,440.00"
2455 THE JAMBO KIDS NURSING AND MATERNITY HOME,"82,880.00"
2456 THE JAZAIR MEDICAL CLINIC LIMITED,"82,880.00"
2457 HOLY SPIRIT HEALTH CENTRE - GILGIL,"81,520.00"
2458 LANET HEALTH CENTRE,"81,000.00"
2459 DADAJABULA HEALTH CENTRE,"80,640.00"
2460 OPTIMUM CARE HOSPITAL LIMITED,"80,640.00"
2461 AWENDO SUB-COUNTY HOSPITAL,"80,400.00"
2462 MNYENZENI MODEL HEALTH CENTRE,"80,000.00"
2463 PINGILIKANI DISPENSARY,"80,000.00"
2464 BOJIGARAS DISPENSARY,"80,000.00"
2465 KIMUTWA DISPENSARY,"80,000.00"
2466 KITHYOKO HEALTH CENTRE,"80,000.00"
2467 KYUASINI HEALTH CENTRE,"80,000.00"
2468 LOKIRIAMA DISPENSARY,"80,000.00"
2469 SOGOO HEALTH CENTRE,"80,000.00"
2470 MABUSI HEALTH CENTRE,"80,000.00"
2471 LUUCHO DISPENSARY,"80,000.00"
2472 BLUE RIDGE MEDICAL LTD -KISUMU,"80,000.00"
2473 ANG'IYA DISPENSARY,"80,000.00"
2474 ONENO DISPENSARY,"80,000.00"
2475 MARURUI HEALTH CENTRE,"80,000.00"
2476 MTOMONDONI COMMUNITY HEALTH CARE SERVICES,"79,280.00"
2477 BUSHIRI RURAL HEALTH CENTRE,"78,960.00"
2478 MWINGI FAMILY NURSING HOME,"78,400.00"
2479 BETHSAIDA EYE CENTRE LIMITED,"78,400.00"
2480 JOEBELLAS MEDICAL CENTRE,"78,400.00"
2481 ISEGERE TOTO CLINIC,"78,400.00"
2482 ST.FRANCIS MISSION HOSPITAL-MASIMBA MARKET,"78,400.00"
2483 SENGERA MISSION HEALTH CENTRE,"78,400.00"
2484 KIMITI MODEL HEALTH CENTRE,"78,080.00"
2485 ESHINUTSA MODEL HEALTH CENTRE,"77,600.00"
2486 RFH HEALTHCARE - SYOKIMAU,"77,120.00"
2487 AMUSAIT HOSPITAL,"76,720.00"
2488 NGARUA HEALTH CENTRE,"76,720.00"
2489 BURHAN NURSING HOME,"76,720.00"
2490 NEW JUNCTION HEALTH CENTRE,"76,160.00"
2491 SAMBURU DOCTORS PLAZA,"76,160.00"
2492 PLANET FAMILY HOSPITAL LIMITED,"76,160.00"
2493 AGA KHAN HOSPITAL KISUMU-NYAMIRA MEDICAL CENTRE,"76,160.00"
2494 ST. CLAIRE DISPENSARY,"76,000.00"
2495 OYOMBE HEALTH CENTRE,"76,000.00"
2496 SILOAM APPEX MEDICAL CENTRE,"74,960.00"
2497 ADVANCED CARE DIAGNOSTIC AND RENAL DIALYSIS LIMITED,"74,550.00"
2498 TUDOR HEALTHCARE - MARIAKANI,"73,920.00"
2499 YABICHO NURSING HOME LIMITED,"73,920.00"
2500 JAKS MEDICARE,"73,920.00"
2501 BUMALA B HEALTH CENTRE,"73,600.00"
2502 LUSIGETTI SUB COUNTY HOSPITAL,"73,440.00"
2503 BLUE TURTLE MEDICAL CLINIC,"72,720.00"
2504 JEMINDAS NURSING HOME LIMITED,"72,690.00"
2505 LIKINDU HEALTH CENTRE,"72,560.00"
2506 MILO HEALTH CENTRE,"72,400.00"
2507 SPA NURSING HOME,"71,680.00"
2508 SHIRAHA HEALTH CENTRE,"71,680.00"
2509 ST.MARK ORTHODOX HEALTH CENTRE LIMITED,"71,680.00"
2510 EDESA MEDICARE BUNGOMA,"71,680.00"
2511 DANABA HEALTH CENTRE,"71,520.00"
2512 KOBUJOI MISSION HOSPITAL,"70,400.00"
2513 MIRITINI CDF HEALTH CENTRE,"70,000.00"
2514 KIJANAHERI MEDICAL CENTRE - MARAFA,"70,000.00"
2515 MUYEYE HEALTH CENTRE,"70,000.00"
2516 MARERENI DISPENSARY,"70,000.00"
2517 GARSEN HEALTH CENTRE,"70,000.00"
2518 BALATUL-AMIN DISPENSARY,"70,000.00"
2519 ARDAGARBICHA DISPENSARY,"70,000.00"
2520 DAWDER DISPENSARY,"70,000.00"
2521 IRESUKI DISPENSARY,"70,000.00"
2522 KYONDONI DISPENSARY,"70,000.00"
2523 KISOI MUNYAO DISPENSARY.,"70,000.00"
2524 RIOKOMOR DISPENSARY,"70,000.00"
2525 CHEPTIREET SPRINGS MEDICAL CLINIC,"70,000.00"
2526 KAPYEGO HEALTH CENTRE,"70,000.00"
2527 KOBUJOI FOREST DISPENSARY,"70,000.00"
2528 OLMORAN HEALTH CENTRE-LAIKIPIA,"70,000.00"
2529 KIMESWON HEALTH CENTRE,"70,000.00"
2530 KURANGORIK HEALTH CENTRE,"70,000.00"
2531 CHEMOSOT HEALTH CENTRE,"70,000.00"
2532 LUNG'ANYIRO MODEL HEALTH CENTRE,"70,000.00"
2533 MBALE RURAL HEALTH TRAINING CENTRE,"70,000.00"
2534 BRIXTON MAKUNGA MEDICAL CLINIC,"70,000.00"
2535 KHALALA DISPENSARY,"70,000.00"
2536 KAMASENGERE BAPTIST DISPENSARY,"70,000.00"
2537 ANDIWO DISPENSARY,"70,000.00"
2538 ABUBAKAR SIDIQ NURSING HOME,"69,440.00"
2539 AL-NAJAH MEDICARE LIMITED,"69,440.00"
2540 SALEM MEDICAL CENTER,"69,440.00"
2541 RHEEMAH HOSPITAL LIMITED,"69,280.00"
2542 NEWLIGHT MEDICAL CENTRE,"68,080.00"
2543 AL-ZAHRAWI NURSING HOME,"67,200.00"
2544 VESI GITHABAI NURSING HOME LIMITED,"67,200.00"
2545 ARCHERS POST BARAKA CLINIC,"67,200.00"
2546 MATATA HOSPITAL SATELLITE MEDICAL CENTRE,"67,200.00"
2547 UNGOE COMMUNITY MEDICAL AND DENTAL CLINIC,"67,200.00"
2548 FUTURE LIFE COMMUNITY NURSING HOME,"67,040.00"
2549 RWAMBWA SUB-COUNTY HOSPITAL,"66,720.00"
2550 VALLEY HOSPITAL LIMITED,"66,182.26"
2551 JOYLAND BIRIKANI MEDICAL CENTRE,"64,960.00"
2552 HARAY NURSING HOME,"64,960.00"
2553 ESHIBEMBE HEALTH CENTRE,"64,640.00"
2554 MTONDIA MEDICAL CLINIC,"63,600.00"
2555 MEDINA LEVEL 4 HOSPITAL,"63,600.00"
2556 KAPTUMO DISPENSARY,"63,440.00"
2557 MIGOSI SUB-COUNTY HOSPITAL,"63,440.00"
2558 AL-SHIFA HEALTHCARE LIMITED,"62,760.00"
2559 LODWAR HILLS HOSPITAL MEDICAL CENTRE,"62,720.00"
2560 TUIKUT HEALTH CENTRE,"62,720.00"
2561 BONDO MEDICAL CENTRE,"62,720.00"
2562 TEMO HEALTH CENTRE,"62,720.00"
2563 KIPCHIMCHIM MISSION HOSPITAL,"62,560.00"
2564 BUKURA RURAL HEALTH DEMONSTRATION CENTRE,"62,560.00"
2565 KAPIYO HEALTH CENTRE,"62,400.00"
2566 TUDOR HEALTHCARE - BAMBURI,"60,480.00"
2567 ZAKIRA MEDICAL CENTRE LIMITED,"60,480.00"
2568 TOT SUB-COUNTY HOSPITAL,"60,320.00"
2569 ACK KHASOKO HEALTH CENTRE,"60,320.00"
2570 NYAMARIMBA SUB-COUNTY HOSPITAL,"60,320.00"
2571 GESUSU SUB-COUNTY REFFERAL HOSPITAL,"60,320.00"
2572 MACCABEES HEALTHCARE LIMITED,"60,320.00"
